id,sentiment
3705_7,0.9994882
1598_10,0.0179933
4273_10,0.99998254
5985_9,0.9996462
531_2,4.9315397e-05
6744_7,0.98837686
10270_1,0.0016149323
11199_9,0.9999126
9755_4,0.9999848
12080_10,0.99998665
5600_10,0.9999858
12216_10,0.020572677
10783_4,0.9996104
3307_1,0.00025853116
10954_7,0.9999845
9959_4,0.00016855662
10223_10,0.9999822
12130_1,0.99998266
11939_7,0.99980986
12318_10,0.9999958
6204_10,0.99973124
2927_9,0.9998496
2779_10,0.9999606
3661_1,0.090030424
9068_3,0.0015239735
1970_2,2.4454962e-07
7539_10,0.99998647
9241_3,3.319792e-05
9350_3,0.0019614554
7885_8,0.9991242
1078_9,0.99998504
6062_2,0.004844637
1215_10,0.999996
1561_3,0.24326311
2159_1,0.06118437
8637_10,0.99999297
8375_4,7.8342816e-07
2864_1,0.07111379
186_9,0.999999
1669_9,0.9995296
6936_9,0.84830564
7541_3,0.03696311
1515_7,5.8706315e-05
5039_7,0.9993023
9269_1,0.0025895454
4965_10,0.99998176
10028_3,2.0098445e-05
3547_4,0.99994624
6070_10,0.99998015
11334_7,0.9999815
4980_7,0.9999798
5063_2,0.1412752
11637_8,0.8982518
310_1,0.016394895
9847_1,4.0647883e-05
4433_9,0.99999934
4535_1,0.006889357
11209_10,0.9999931
242_3,1.6372816e-06
6150_7,0.99990296
7499_2,0.00017531861
10073_7,0.00019811942
7352_3,0.00023479531
6616_2,0.0008375934
2148_1,0.023036288
322_1,0.004255686
638_1,0.09314312
3236_10,0.9999906
11913_7,0.098436244
7188_4,0.036090527
3999_2,5.9293245e-05
1397_1,0.0036675434
11768_8,0.9999795
10301_2,0.16223218
7486_10,0.9999983
7915_2,0.00059443177
103_10,0.99995345
2249_1,3.5200857e-05
11559_9,0.99998903
11374_4,0.0038171678
7639_3,3.0111652e-05
11922_3,4.8514835e-07
6068_10,0.9999803
7681_3,0.011011936
3097_1,0.0005371875
10233_3,0.1153392
9111_1,1.3143995e-05
7240_2,8.107179e-07
10394_9,0.9875152
792_2,0.045600634
440_1,3.6108534e-06
11141_1,0.0009940042
7488_7,0.95396525
2731_4,0.0007295972
11632_10,0.003741142
7577_3,0.0012200408
12047_8,5.9393184e-05
7055_8,0.99997616
394_9,0.99999666
777_2,1.5080704e-05
6460_8,0.9999998
10412_2,0.005134345
9910_8,0.00065711205
826_8,0.04146733
7381_1,0.9487372
1700_8,0.029365135
1131_2,0.00069900736
6796_10,0.9997426
7084_8,0.9998134
5735_1,0.00094189687
6290_7,0.0357784
10506_8,0.5879481
2276_8,0.9997669
6221_1,0.9999996
1404_4,2.945866e-05
1440_1,3.0557374e-05
8199_9,0.9999368
1145_2,0.004362598
5546_4,0.004895509
816_3,0.022564469
10535_10,0.9999876
2_3,0.00088174606
6735_1,5.7328775e-06
2684_4,0.001980977
1765_10,0.99831265
4346_7,0.9999678
1157_9,0.19305821
4216_1,5.4372682e-05
3937_8,0.99997866
11140_10,0.99997795
1635_1,1.5190313e-06
4457_10,0.99998647
7250_8,0.99997056
3801_7,0.00766045
7892_10,0.002417465
11022_8,0.9999553
5856_7,0.9999991
345_7,0.99999994
10809_3,0.0063072057
9474_4,0.000102000515
5775_10,0.999872
2845_3,0.0067220842
1383_10,0.9979267
9171_7,0.9999765
10866_9,0.48506525
12161_8,0.021468969
9118_1,0.998083
9122_8,0.9999974
5142_1,1.2691461e-05
2798_9,0.99999905
2260_8,0.9986302
11677_10,0.9999649
2788_1,1.5917217e-06
8896_8,0.99327826
7685_10,0.9999995
760_1,0.003856917
7811_4,0.004353128
1964_8,0.9991322
5059_10,0.99965745
4568_1,0.004982965
7475_1,1.8109256e-05
11400_3,0.0604749
6082_3,6.155708e-05
7961_4,0.038851965
7502_8,0.9971229
11351_10,0.999999
9851_8,0.9999223
1172_1,5.526507e-05
1815_10,0.9999631
6218_8,0.9922086
9628_9,0.980167
2312_3,0.001354477
5014_10,0.99992347
7845_8,0.99999166
4468_9,0.99999887
2247_10,0.9999806
4408_10,0.999996
2957_2,0.004897847
4716_1,0.08578894
9909_1,0.00017778191
8611_1,2.2608054e-05
5055_10,0.99995416
5828_10,0.99996823
1147_1,0.003242024
11716_10,0.9999985
5289_8,0.9999669
5566_10,0.9996806
3389_2,0.00023565788
6169_4,0.000113977425
12019_10,0.011550933
4136_7,0.9999881
2421_3,0.0019822416
607_10,0.99998635
4084_8,0.99998796
7333_1,0.0007317962
8208_7,0.77554065
2971_10,0.9994606
7508_1,0.053120784
988_8,0.99998844
1124_8,0.9994179
3658_10,0.999952
5155_7,0.99989516
11362_2,3.7158276e-05
8776_10,0.99996
7294_10,0.9999884
10853_8,0.9999875
871_10,0.99999976
11513_1,0.00077842607
5605_10,0.008359078
1235_8,0.9999688
623_2,0.07908384
1271_2,0.99998003
7590_7,0.99999356
5075_4,1.500753e-06
6175_4,0.17587963
10629_1,2.1976408e-05
1474_7,0.99997693
9077_9,0.99999905
11630_7,0.9999878
11060_2,0.009644144
664_9,0.9999616
4778_10,0.99999547
3535_1,0.0012115857
1130_1,0.000368084
10718_1,3.8034906e-07
3334_1,3.8788698e-05
7133_2,9.0088304e-07
12073_1,0.005529629
7877_10,0.9983205
12286_10,0.96954364
8675_4,0.18633494
8968_7,0.99999774
8118_1,3.7914813e-06
12109_10,0.9999924
6476_8,0.9992952
12248_2,0.10248843
9444_1,0.0006716759
9932_10,0.004204154
6863_9,0.99998915
7810_1,0.0065201577
5463_1,0.0012510254
8385_10,0.99942845
5560_3,0.012254948
12391_2,0.0032916758
3644_9,0.9999641
1225_1,3.987697e-06
375_1,1.5152265e-05
11515_7,0.9999767
3812_1,0.002757141
10747_1,0.002254022
8059_8,0.9996476
633_1,0.00074749143
9189_10,0.9997344
11404_8,0.42784822
11871_8,0.89148766
2883_8,0.98571587
9048_4,6.851637e-05
1066_1,0.00022037615
630_3,0.12420088
61_9,0.9999965
9264_10,0.9999808
5132_9,0.9999131
5796_9,0.99993336
11232_2,0.0028620972
327_1,1.2184203e-06
9787_8,0.9999664
7780_2,0.0040872763
2533_2,0.06344138
7349_10,0.9999919
2593_1,0.99995744
4672_8,0.99999976
11191_10,0.0015200431
1301_1,0.00134295
10632_4,0.34685096
10750_1,0.0014584535
2621_2,0.98223376
12045_4,0.9081677
4276_10,0.99998784
9960_2,8.969465e-05
3307_8,0.04867922
3007_10,0.99996567
7204_9,0.9818369
3988_7,0.9999863
4129_8,0.99976164
2071_1,0.0062366268
7310_3,0.9310853
855_9,0.9999992
5380_1,8.957473e-06
5067_2,0.00094957626
6320_2,0.9999913
1019_3,0.0057957745
8216_2,0.87583184
3814_7,0.9999495
7888_4,0.9984285
3419_2,0.0017851797
3039_8,0.999996
12039_4,0.42133847
1191_7,0.9999953
2361_1,0.005844683
8291_10,0.9999906
4954_3,0.2650596
12430_1,0.020967133
7634_7,0.23248321
11902_10,0.9999907
1603_10,0.43150976
9395_8,0.99999905
9384_2,0.094851136
11687_1,0.000972827
4148_3,0.00314079
171_7,0.99999636
11814_4,0.004640742
8124_3,3.9381875e-06
11387_1,0.0058423616
3249_9,0.9999786
3591_10,0.9999811
10171_8,0.9999955
1100_9,0.9999982
7144_4,0.9999356
8060_9,0.999997
11063_10,0.9999309
3481_2,3.0457204e-05
7413_4,0.004300566
11121_2,0.13804868
4700_2,0.86346483
1566_4,0.99782056
11731_3,0.100268945
7346_10,0.9999888
7890_10,0.99878365
11704_10,0.99695975
4635_10,0.006076765
2369_8,0.0800245
9655_10,0.99999654
2115_2,0.0047309394
6408_7,0.9394059
10470_1,2.7212802e-06
11512_8,0.9998424
11523_7,0.0074362773
10379_3,0.002193597
9164_9,0.9999696
3150_1,4.3969136e-05
2880_3,0.0010253174
1608_7,0.99999785
2406_9,0.9999313
260_10,0.99997264
10658_3,0.003388363
10609_1,0.0007670745
6861_7,0.009634644
10058_2,9.593669e-06
11618_10,0.99998456
3727_4,0.0047542593
1924_10,0.99999905
7471_1,0.020855404
1856_7,0.14679348
10132_3,0.9922506
4010_2,0.004232653
11752_2,1.3507739e-06
11122_2,0.0011504873
11065_1,0.03135288
1211_1,0.004340387
8973_7,0.914151
1888_9,0.9941219
8521_8,0.102069594
6671_4,0.00043256467
4241_3,0.9991215
10925_4,0.014618493
4030_2,1.3742507e-06
9410_1,0.00017545189
10004_2,0.0075366013
599_1,7.5334697e-06
8656_1,6.436997e-07
10087_7,0.9999984
5118_10,0.9999907
9780_4,2.5856123e-08
586_2,9.270633e-07
6464_4,7.367623e-06
7482_1,4.1461175e-05
11075_8,0.9999839
11984_1,3.1419582e-05
6808_9,0.99992085
6178_10,1.0
12196_7,0.1509393
7771_10,0.99998665
10801_1,0.0014504298
1243_2,0.0054005496
4028_2,5.3565145e-05
700_4,0.00014865835
758_10,0.9998718
5393_8,0.9559677
3552_4,0.9958239
3440_10,0.999936
12357_7,0.18703252
10850_2,0.20057885
5083_10,0.6408205
790_10,0.0349059
302_3,6.741284e-07
11160_3,0.9964279
1170_1,0.018012036
6341_3,0.00592491
289_1,1.542841e-05
3075_7,0.99521655
12016_7,0.9999974
5998_3,0.0015285589
5295_1,0.0063709808
9712_2,0.0003982184
9689_10,0.98945093
9441_1,0.0015803545
7426_10,0.99999917
612_9,0.9999527
4331_8,0.999988
1016_7,0.99923265
4463_7,0.9999109
9520_1,2.9200442e-05
1557_10,0.5001736
6277_1,1.8338643e-07
2279_3,1.1234616e-06
11591_10,0.9523213
3503_1,0.0053282515
9814_1,0.5374219
11342_4,0.061881524
5133_1,1.3816175e-06
11189_10,0.9999753
2343_8,0.9999793
2234_7,0.99998105
926_4,0.07575306
9829_2,0.004723854
3338_7,0.99882567
4272_9,0.9999893
4826_1,0.00259804
10529_3,0.9047188
12398_1,0.007386053
6965_10,0.9999792
10737_9,0.9999999
9356_1,0.012205194
2087_3,0.60536414
5802_4,0.99106175
6514_8,0.99998295
11607_4,0.00015332758
9117_4,0.99984974
2011_10,0.9855877
11952_4,0.00019779305
8753_4,0.9999851
5338_8,0.9994517
10799_3,0.46268755
6388_3,0.013339562
4667_1,8.950701e-06
11302_9,0.9999943
6587_4,4.5246935e-08
6822_8,0.027124912
9725_10,0.9999833
7237_10,0.99999934
7710_1,3.0901323e-05
6090_1,0.0052187024
9864_4,0.99999774
9759_1,0.0048767067
8926_10,0.97706926
2454_1,6.238178e-07
4364_1,0.0036684184
10672_1,0.0004299019
7703_4,3.3616532e-05
7289_1,9.506256e-06
6370_2,0.99255425
8898_7,0.9980853
245_8,0.99999905
7786_2,0.9509409
12092_8,0.9999752
12495_3,2.1869137e-05
2762_2,0.002902247
11009_1,0.0022987146
7735_1,0.99940807
5377_8,0.99999934
6074_3,0.0017441309
2133_1,2.849557e-05
2291_1,2.9417222e-05
767_1,0.625676
2677_3,0.00019766318
5801_2,0.0015676747
11416_7,0.99416417
7083_3,0.0045364546
7268_1,0.97844493
8613_1,0.9917048
446_10,0.09851638
6513_7,4.7692472e-05
11229_4,0.00033843244
11155_4,0.5848997
10298_9,0.9999717
1521_8,0.9999949
5682_1,0.09581444
11575_3,1.4210663e-05
10144_1,0.9411586
5819_10,0.99987376
7287_4,0.00019592729
11507_10,0.99997735
10458_7,0.2959791
5935_1,0.0028481542
4126_1,0.0008471802
3777_10,0.9998512
1720_3,7.1070605e-07
11112_2,0.00023753833
6222_9,0.99997705
8019_1,0.048338044
10067_4,0.99363595
5991_9,0.9999996
10203_10,0.99999034
2485_1,1.2270598e-06
5910_2,7.211818e-05
3940_9,0.99996585
9140_10,0.99899936
9558_10,0.9999802
4582_7,0.9993289
3323_1,0.001918989
5038_4,5.760631e-06
12405_10,0.9999864
11620_4,0.0005054149
8774_7,0.999474
10164_9,0.002674411
4112_3,2.827536e-06
629_7,0.095528595
2732_7,0.9999598
4356_3,2.90427e-05
514_9,0.9999926
168_1,8.2762296e-07
7157_1,2.2683327e-07
11193_7,0.0011933788
12163_1,9.654423e-05
259_2,6.1711407e-06
9977_1,5.9173516e-08
5169_10,0.9999976
7439_10,0.9999929
10261_1,0.04547709
6623_7,0.9996447
2834_9,0.064091004
2930_10,1.2859346e-05
3232_10,0.8594419
533_10,0.9999952
6006_4,0.00027129299
9029_4,0.011100955
7738_4,0.0015076122
52_4,0.99702394
374_4,0.99998194
4502_1,5.80652e-07
10309_8,0.9999973
7541_8,0.00036344887
1874_1,0.23812337
6884_1,0.0035023266
7285_1,0.16685711
3385_2,6.458339e-05
7078_2,0.7412668
10788_10,0.9999961
6361_7,0.99998844
5761_10,0.999987
8946_1,0.0071652615
393_1,0.9613869
458_4,0.010252729
7435_10,0.9999902
10816_2,1.2213567e-05
1606_10,0.99997586
1742_3,0.25889447
7167_8,0.00048187707
1249_9,0.99993616
473_9,0.99832904
3475_9,0.99906826
2316_3,0.019687813
3739_2,0.9994606
4746_9,0.99999446
9924_8,0.9999583
2202_8,0.9999582
11531_1,0.0004366833
11138_7,0.9999845
3402_1,3.679452e-06
4547_10,0.9999995
2786_2,0.0053448323
1570_8,0.0053014955
3095_3,0.005464805
4745_1,9.42235e-05
165_4,5.5014857e-06
1578_4,0.00023800942
495_10,0.9999623
12414_1,0.0009308463
1383_1,0.9997408
10438_3,0.004961299
812_3,0.003749214
9588_9,0.99999905
7785_10,0.9999872
11169_4,6.4762103e-06
7476_10,0.4213146
8196_1,1.688755e-06
6526_7,0.9889601
1695_3,0.02795949
11077_10,0.9997259
7642_7,0.999977
7618_3,0.99999154
353_10,0.9999902
210_9,0.049454093
9455_10,0.9999899
520_2,0.0050997217
7615_10,0.9999938
7475_9,0.9999475
6894_7,0.99999785
8622_2,0.0009812728
11149_3,0.0048904666
6154_3,0.0023020874
2514_7,0.9999965
4359_1,0.99958396
8797_4,0.025596188
10023_8,0.9999928
1212_4,0.19755171
9985_1,0.0006564523
4182_1,5.64217e-05
10662_10,0.9999885
3907_7,0.9999991
11342_10,0.9997318
1483_3,0.026984839
10510_7,0.8396322
8522_2,0.006690239
6049_4,0.98000354
2687_9,1.0
9766_7,0.03778515
6792_1,0.005465499
5990_10,0.9999903
11699_2,0.0074294945
3446_4,0.004842013
10448_7,0.8829364
5629_1,0.0006721091
2831_1,0.586673
4351_10,0.99999917
2547_1,1.7836666e-05
2778_2,1.8635123e-05
7307_10,0.99997777
11148_3,0.0033126255
907_3,0.000314497
2184_1,0.0021078396
2030_8,0.9999953
11051_4,3.7169494e-07
9150_4,0.9985708
12418_7,0.9997786
10724_10,0.999979
8876_8,0.9999797
1620_7,0.7889427
12423_9,0.9999712
3642_1,0.12419925
10214_10,0.031145226
4575_3,0.05936401
2692_7,0.9999905
3919_1,0.0013707672
11971_8,0.0107375225
11676_10,0.013229675
8047_1,0.00019927547
4009_8,0.99999356
7929_9,0.024606792
2432_10,0.99999976
8933_8,0.99998367
1375_1,1.754981e-05
1861_7,0.99999994
10897_10,0.9999787
2828_10,0.17393509
4568_10,0.99998623
1535_7,0.006235433
7282_8,0.99999243
12365_10,0.9999996
6682_3,0.99998647
1393_8,0.86565626
7270_1,2.1276486e-05
1680_10,0.9986582
8207_8,0.99998933
8612_2,0.012218706
5640_9,0.04400236
96_10,0.9999991
12093_2,0.99989694
2068_9,0.9999742
9799_10,0.99978906
8730_1,0.0035042109
1000_3,0.9552123
742_2,0.9959995
10432_10,0.99991125
9425_2,0.8043815
11636_3,0.016722627
6564_2,0.15400156
5706_9,0.9999872
8594_3,1.7524571e-05
9488_9,0.99952227
12283_8,0.9995575
6579_3,0.0008577074
6738_10,0.9999836
9007_2,0.005095267
2723_8,0.99998724
5115_3,0.004145834
9469_10,0.9488571
1444_1,0.00205146
5688_1,0.0034118935
12390_4,0.72480327
1681_1,5.513966e-06
9048_7,0.66606355
10207_3,0.9189436
3817_9,0.99979055
2200_10,0.99999094
4250_8,0.9999917
12213_10,0.9999986
11602_4,0.997705
4507_4,4.141291e-06
3817_1,0.00069476257
9394_1,0.0041716443
9129_1,0.20507216
3675_7,0.9952714
1670_4,0.32507557
1151_1,0.8006038
8818_4,4.1550343e-06
4810_7,0.92420197
4979_1,0.24794963
80_4,0.0061401897
5506_9,0.8983384
7451_10,0.9998035
4539_10,0.99971473
6914_10,0.999955
2807_10,0.99999416
10229_10,0.99986994
10908_8,0.9999975
7709_9,0.99996984
10872_9,0.9999831
8487_1,4.4705038e-07
1140_9,0.99998933
558_10,0.9999878
9935_8,0.9999853
1084_8,0.99996626
6185_9,0.9999632
9278_7,0.9999999
3756_7,0.99995846
4308_1,4.864214e-07
121_8,0.8571495
11072_8,0.9999527
9420_7,0.99999946
3955_1,0.0018403743
9591_10,0.008322372
11176_1,0.94333583
11882_2,0.9998535
12458_10,0.9986439
303_10,0.9999938
3779_8,0.000120347446
1805_4,0.999957
12054_2,1.0172879e-05
1990_4,0.009565388
7331_1,0.9609235
6243_8,1.0
7201_1,3.9754508e-05
6230_7,0.99990094
11252_3,0.0011189124
8379_8,0.9999793
11890_1,0.99995327
6977_1,0.033975404
5481_1,0.0012492276
6013_7,0.9969922
11638_4,0.96426827
3302_1,0.8530067
4837_4,0.99997896
737_1,3.0538415e-06
6128_3,0.018143248
3749_4,4.2286206e-06
580_3,0.00031437143
11031_10,0.99995494
6644_1,3.0435198e-05
8517_1,0.00055975653
4883_3,0.0051850746
4273_4,0.44536427
404_1,6.758393e-05
12108_10,0.99974656
10005_8,0.9999959
7140_4,0.00020827256
258_8,0.99423677
6746_7,0.9999899
7189_2,0.99994785
11626_4,0.05725268
10785_10,0.9999926
11007_1,0.09845305
8987_7,0.004408554
275_1,0.0002584215
2554_10,0.9999162
2682_1,2.8219163e-05
3797_1,2.4969395e-07
7383_1,0.89774334
9816_9,0.99999964
11057_8,0.7885376
11901_3,7.654522e-05
11501_3,0.9999981
11999_2,0.00020861281
740_3,0.3348138
3109_8,0.9999841
2773_8,0.99998903
5725_4,0.00049938535
4423_3,0.0142025985
4035_2,0.0029448182
6550_7,0.99997056
711_4,0.036892902
10773_4,0.004444074
11202_1,0.004644142
1054_2,0.001471032
2207_10,0.9605759
9809_4,8.493099e-07
11349_10,0.999989
5195_4,0.13736162
6881_4,0.006490179
7537_3,0.010003337
99_3,0.004478703
6589_9,0.99998236
11781_10,0.9999396
4337_3,1.963031e-05
4928_10,0.9998718
6310_1,2.4067835e-05
11867_8,0.9999578
9462_2,0.004858164
12224_9,0.99985474
1195_3,6.123292e-06
11324_10,0.99990696
11272_4,0.42804316
2461_7,0.9953768
4034_7,0.99994695
2340_10,0.9999884
9827_9,0.005493704
4660_4,0.30969465
2448_1,0.0039810883
7485_7,0.99582374
7003_10,0.0027572317
6204_1,3.6045055e-06
1920_10,0.9994699
6824_1,5.8399464e-06
6668_10,0.99997824
7359_1,1.1230161e-06
2753_4,0.0007899465
7320_10,0.9694291
3661_10,0.9999989
1059_1,0.0017167839
5067_10,0.99988693
5724_3,3.2256236e-07
11265_2,2.8398401e-06
11331_1,0.003796349
5398_10,0.9991708
9328_2,0.041803874
100_4,0.99959266
6118_10,0.9999868
320_3,0.9963702
4395_10,0.9999748
7256_4,0.0022582908
3949_10,0.9999962
7097_1,0.7241565
6971_2,0.00012770378
9855_2,9.400904e-07
457_8,0.999389
9929_7,0.06760594
9574_10,0.99991566
12261_4,0.034261037
5228_9,0.9999762
11684_2,0.004972915
7913_9,0.99999994
9595_3,0.89278096
10501_10,0.011187437
10610_7,0.9999898
8573_7,0.93267244
1823_2,0.9934659
12070_4,0.99976444
6995_8,0.74016166
4929_1,1.727208e-05
2555_4,0.067388825
6583_7,0.9999049
2490_1,0.0002044038
8203_7,0.999983
7861_3,0.00078084174
2548_2,0.9802605
12291_7,0.9999988
756_1,1.0502446e-05
9275_7,0.9970183
9234_9,0.9318338
10598_10,0.9999794
8252_8,0.9999635
3585_2,0.0019842356
11561_1,1.4972826e-05
690_10,0.6730223
7203_10,0.99998176
11141_10,0.9999789
5583_10,0.9999754
7341_10,0.999982
10623_8,0.9999336
868_4,0.45482966
778_9,0.9999877
4653_10,0.007985577
7450_4,0.9999893
8836_8,0.99499416
226_9,0.98932946
464_10,0.9999806
2850_9,0.9999977
10242_8,0.9930102
2403_10,0.9999828
3397_10,0.9999925
1003_4,0.9999661
10940_10,0.3309742
3349_10,0.99997926
5909_1,0.0065780636
12021_8,0.999984
5019_1,0.06873016
1809_7,0.99997836
4435_10,0.9999934
10029_1,5.915482e-05
8234_2,0.8469064
3760_1,0.010526986
10952_10,0.999981
1487_9,0.99999505
46_10,0.99999905
4917_4,0.04354834
2000_9,0.96310365
10974_2,0.076847576
11275_8,0.9875951
1816_10,0.9999808
4848_3,0.99998367
11730_3,0.63610727
1903_10,0.009786699
12331_9,0.007042186
10360_9,0.9996946
9243_10,0.99999505
10115_8,0.9999779
11417_3,6.742937e-05
6259_4,0.98966724
316_10,0.9999996
1100_4,7.1706527e-06
7919_2,0.47570345
1871_2,0.004242997
12488_8,0.9999627
10239_9,0.2619657
7832_2,3.4702856e-07
8808_1,6.296361e-05
7241_2,0.005739505
4412_2,0.002882184
807_10,0.9999077
9728_8,0.9998528
5665_2,0.10030382
491_2,0.003484719
7938_1,6.856251e-05
3513_8,0.999998
8942_1,0.0003187626
11520_7,0.99998695
11478_3,0.99999225
5627_10,0.99985546
3462_2,0.9986606
5161_10,0.6732952
6545_2,0.0041991062
6513_4,0.999666
3032_1,0.0015236124
7403_2,0.9556934
11878_3,1.4514494e-07
11348_8,0.9999994
4979_7,0.99999994
7131_1,0.00021060997
3972_3,3.1135567e-06
2925_2,0.0033430706
5346_3,0.14283158
10709_3,0.032683063
10999_2,0.019871693
5974_10,0.99999577
9008_10,0.99999565
1324_10,0.99999934
10454_8,0.5893486
8336_8,0.9999999
5869_10,0.9816753
9922_3,0.00025941114
2081_2,0.9999
5811_7,0.9999946
1619_10,0.6372051
5461_7,0.9999996
9152_2,0.011895608
9071_8,0.99990547
4688_10,0.9999884
8956_10,0.9999815
1883_4,0.0049018716
5707_1,1.5326312e-07
7529_3,0.9990141
83_1,3.3780947e-05
10440_1,0.003338871
3673_1,0.13889661
6983_4,0.9990293
2546_4,0.9867324
6698_3,0.99879193
10689_3,3.441055e-05
9986_10,0.9275673
5614_10,0.99995154
10094_4,0.010555802
12468_10,0.99973965
3828_10,0.9776263
10524_2,0.0029520304
2016_2,7.679677e-07
7583_4,0.9999695
4795_8,0.9293259
7564_3,9.029718e-05
1366_3,0.011930166
508_4,4.7266545e-05
9509_3,0.00027975775
1587_3,0.017635554
12376_4,0.0048405835
2525_8,0.99997264
2877_2,0.0033481221
9485_9,0.9999948
12023_8,0.9999859
11544_10,0.9999956
198_3,0.0050566555
4390_1,0.0013684337
993_8,0.50370085
7965_9,0.99999624
8865_1,0.0055036675
6638_1,0.6596465
141_8,0.99991435
136_2,0.000106572676
3004_10,0.9952546
3457_9,0.29121745
11488_1,0.0015255954
644_2,0.9287383
8387_9,0.9999993
5026_3,0.003354837
8936_7,0.99997324
453_4,0.9999979
8547_3,0.9999606
10542_4,9.01621e-05
5231_9,0.987195
9592_10,0.99997175
8591_7,0.97783715
6686_10,0.98385245
7246_10,0.9999979
2194_4,0.9999283
11533_9,1.0
6109_10,0.99997604
9092_3,0.4049291
11223_8,0.9999998
10829_9,0.99999833
9857_3,0.9995875
2223_10,0.99993485
8052_10,0.28434998
11604_3,0.013093219
4448_1,0.031869296
5394_8,0.020084849
10168_9,0.9998709
11943_4,0.0051056086
7311_8,0.9914609
1362_9,0.99899125
9165_8,0.999993
12294_10,0.9999972
6086_9,0.9990794
608_8,0.9999914
4592_10,0.9999916
708_10,0.9999997
6548_4,0.16754778
7552_4,0.0016173613
9263_8,0.9999991
5393_1,1.1775484e-06
220_10,0.13013263
10640_7,0.99987143
4086_10,0.99998677
11026_3,0.9973584
12466_10,0.999984
905_3,0.000314497
92_8,0.9703948
11362_10,0.99973977
5030_8,0.99712616
2909_7,0.98951846
8402_7,0.95840776
4046_10,0.98465025
4065_9,0.99971676
6460_4,0.001263309
11108_1,9.3604704e-08
1139_1,0.000114334034
2457_3,0.061476663
2675_7,0.010249942
9360_1,0.0014824105
5750_8,0.8199626
7125_2,3.4050332e-05
6637_8,0.999972
3290_7,0.9999924
3979_8,5.3539046e-05
2100_1,1.1676639e-06
10836_1,0.03808882
10904_3,0.0030710294
5226_7,0.06823604
22_8,0.9999976
2726_10,0.765143
11405_8,0.9988462
11204_2,0.01740017
6201_9,0.9936601
1653_10,0.9999767
9500_7,0.9999543
12104_7,0.99999976
1499_3,0.004064845
1415_1,1.3189901e-06
11285_2,0.9999647
4481_1,0.99827224
10249_8,0.99999845
2391_9,0.99998695
2186_3,0.98680353
56_10,0.9999984
127_10,0.99999446
5509_9,0.9996886
9855_9,0.0075902333
7522_10,0.9999888
11751_9,0.9999887
3330_3,0.99999875
4055_8,0.99997693
3694_3,0.21599743
6911_4,0.00041125962
9677_10,0.9999991
9706_1,0.0006049097
426_4,8.969297e-08
2995_2,0.0107653355
7914_8,0.9999846
11344_9,0.999993
680_8,0.9877078
2094_3,0.9665765
2009_9,0.9999963
7309_7,0.9999912
138_1,0.0030186942
2689_9,0.9999867
6050_2,0.0030866945
8987_2,0.00908421
2053_8,0.99997306
12245_4,0.013402864
12020_10,0.5302208
10364_10,0.9999959
11581_1,2.2428371e-06
12079_10,0.99996513
6537_1,2.3512359e-05
2739_10,0.99993956
8719_1,0.0073414715
9436_1,0.006155474
5029_3,0.0009395244
8321_10,0.8232831
7135_9,0.07246757
9512_10,0.99999386
6397_7,0.4652223
9457_9,0.99911404
7740_2,0.0011693643
10591_2,6.73658e-05
9856_4,0.0029131449
2456_1,0.2471586
10543_7,0.02125804
544_4,0.9999488
3679_10,0.9999959
9042_1,0.0017534522
5368_8,0.99999976
8276_3,2.7374928e-05
1984_2,5.0993258e-05
4205_7,0.979934
5765_7,0.9999712
5202_1,7.921168e-06
4127_4,0.42642313
12316_9,0.9999875
657_1,0.0010408666
12205_2,6.987237e-05
3426_10,0.99999857
5616_10,0.99999493
11644_3,0.00016257417
795_10,0.9999788
12416_2,2.6673458e-06
115_3,0.0026872007
55_10,0.51732665
11187_10,0.99997324
9072_4,0.9999138
875_4,0.057999797
4196_1,6.336536e-07
293_10,0.0071847006
5564_1,0.90501237
6811_8,0.6393465
9135_3,0.8889794
9964_8,0.9999948
981_9,0.001037739
8506_10,0.99997765
4459_9,0.8347494
7609_1,0.004517103
6246_10,0.9999654
5989_4,0.004409609
11839_10,0.85188735
9186_2,0.999921
3411_10,0.99998194
8677_1,0.9919804
9125_4,0.19765347
2166_8,0.9999912
11827_4,1.9142604e-05
2574_2,0.009482354
4789_4,0.033571076
1093_4,0.003947446
8195_1,2.235895e-05
11011_10,0.99975073
3944_9,0.9454711
10606_10,0.99999326
5029_7,0.0022213168
9496_8,0.014220882
9256_8,0.99999976
5640_3,1.42640365e-05
8164_8,0.99996024
10413_3,9.326165e-05
4838_2,0.00016551604
12265_9,0.9998179
6222_1,9.081195e-06
883_8,0.9999762
395_8,0.0037402539
1182_7,0.999999
8701_7,0.9999992
8863_4,6.837265e-06
10943_3,0.0026626217
10692_10,0.005015712
11872_7,1.0
4729_9,0.9999684
920_10,0.032565746
9352_4,0.013976092
10095_9,0.99986154
8986_2,0.00036909056
7061_2,0.0091022765
2746_1,4.0519816e-07
10359_8,0.9933
6826_7,0.005028574
7075_3,0.003645355
8237_10,0.99982214
9103_10,0.18240605
6538_9,0.029132525
3085_4,0.7954492
10759_9,0.011604815
12249_2,0.0017829345
6774_4,0.9677236
3564_2,0.9967451
144_2,0.0011039417
12112_3,0.00066203246
8166_10,0.9999329
10817_8,0.9999973
7462_10,0.9999952
7626_2,0.004699405
8221_2,0.97811335
2528_10,0.745291
6765_3,8.9710295e-05
1267_8,0.999993
8257_10,0.9997517
11501_8,0.9985615
